severity,file,line,kind,target,note
HIGH,mx-canon/ssot/papers/provenance-regime-compatibility.md,134,backtick-path,"mx-canon/ssot/registries/ai-regimes.json","resolved=mx-canon/ssot/papers/mx-canon/ssot/registries/ai-regimes.json"
HIGH,mx-canon/ssot/papers/provenance-regime-compatibility.md,135,backtick-path,"mx-reginald/lib/provenance.js","resolved=mx-canon/ssot/papers/mx-reginald/lib/provenance.js"
HIGH,mx-canon/ssot/papers/provenance-regime-compatibility.md,136,backtick-path,"scripts/migrate-provenance-v1-to-v2.js","resolved=mx-canon/ssot/papers/scripts/migrate-provenance-v1-to-v2.js"
HIGH,mx-canon/ssot/papers/provenance-regime-compatibility.md,137,backtick-path,"mx-outputs/mx-site/tools/pdf-inspector.html","resolved=mx-canon/ssot/papers/mx-outputs/mx-site/tools/pdf-inspector.html"
HIGH,mx-canon/ssot/papers/provenance-regime-compatibility.md,137,backtick-path,"mx-outputs/mx-site/js/pdf-inspector.js","resolved=mx-canon/ssot/papers/mx-outputs/mx-site/js/pdf-inspector.js"
HIGH,mx-canon/ssot/papers/provenance-regime-compatibility.md,138,backtick-path,"mx-outputs/mx-site/learn/mx-for-pdfs.html","resolved=mx-canon/ssot/papers/mx-outputs/mx-site/learn/mx-for-pdfs.html"
HIGH,mx-canon/ssot/papers/qr-cog-encoding-decision-brief.md,124,backtick-path,"mx-canon/ssot/fields-data.yaml","resolved=mx-canon/ssot/papers/mx-canon/ssot/fields-data.yaml"
HIGH,mx-canon/ssot/papers/qr-cog-encoding-decision-brief.md,128,backtick-path,"mx-shared-gathering/draft-qr-cog-encoding.md","resolved=mx-canon/ssot/papers/mx-shared-gathering/draft-qr-cog-encoding.md"
HIGH,mx-canon/ssot/papers/reginald-vnext-prd.md,145,backtick-path,"scripts/bin/mx.pdf.sh","resolved=mx-canon/ssot/papers/scripts/bin/mx.pdf.sh"
HIGH,mx-canon/ssot/papers/reginald-vnext-prd.md,651,backtick-path,"mx-reginald/scripts/signing/attestation-record-engine.js","resolved=mx-canon/ssot/papers/mx-reginald/scripts/signing/attestation-record-engine.js"
HIGH,mx-canon/ssot/papers/reginald-vnext-prd.md,651,backtick-path,"mx-reginald/scripts/signing/attest-engine.js","resolved=mx-canon/ssot/papers/mx-reginald/scripts/signing/attest-engine.js"
HIGH,mx-canon/ssot/papers/reginald-vnext-prd.md,653,backtick-path,"mx-reginald/schemas/publisher-manifest.schema.json","resolved=mx-canon/ssot/papers/mx-reginald/schemas/publisher-manifest.schema.json"
HIGH,mx-canon/ssot/papers/sponsor-and-funding-ssot.md,36,backtick-path,"mx-canon/mx-maxine-lives/businesses/the-gathering/sponsor-pitch.cog.md","resolved=mx-canon/ssot/papers/mx-canon/mx-maxine-lives/businesses/the-gathering/sponsor-pitch.cog.md"
HIGH,mx-canon/ssot/papers/sponsor-and-funding-ssot.md,36,backtick-path,"mx-canon/mx-maxine-lives/businesses/ddt-cognovamx/funding-routes.md","resolved=mx-canon/ssot/papers/mx-canon/mx-maxine-lives/businesses/ddt-cognovamx/funding-routes.md"
HIGH,mx-canon/ssot/papers/sponsor-and-funding-ssot.md,51,backtick-path,"mx-canon/ssot/papers/reginald-vnext-prd.md","resolved=mx-canon/ssot/papers/mx-canon/ssot/papers/reginald-vnext-prd.md"
HIGH,mx-canon/ssot/papers/sponsor-and-funding-ssot.md,59,backtick-path,"mx-canon/mx-the-gathering/README.md","resolved=mx-canon/ssot/papers/mx-canon/mx-the-gathering/README.md"
HIGH,mx-canon/ssot/papers/sponsor-and-funding-ssot.md,62,backtick-path,"mx-canon/mx-maxine-lives/businesses/maxine/uber-plan.cog.md","resolved=mx-canon/ssot/papers/mx-canon/mx-maxine-lives/businesses/maxine/uber-plan.cog.md"
HIGH,mx-canon/ssot/papers/sponsor-and-funding-ssot.md,245,backtick-path,"mx-crm/contacts/jonathan-healey/jonathan-healey.cog.md","resolved=mx-canon/ssot/papers/mx-crm/contacts/jonathan-healey/jonathan-healey.cog.md"
HIGH,mx-canon/ssot/papers/sponsor-and-funding-ssot.md,259,backtick-path,"mx-canon/ssot/papers/reginald-vnext-prd.md","resolved=mx-canon/ssot/papers/mx-canon/ssot/papers/reginald-vnext-prd.md"
HIGH,mx-canon/ssot/papers/sponsor-and-funding-ssot.md,259,backtick-path,"mx-reginald/docs/api-reference.md","resolved=mx-canon/ssot/papers/mx-reginald/docs/api-reference.md"
HIGH,mx-canon/ssot/papers/sponsor-and-funding-ssot.md,259,backtick-path,"mx-reginald/docs/publisher-guide.md","resolved=mx-canon/ssot/papers/mx-reginald/docs/publisher-guide.md"
HIGH,mx-canon/ssot/papers/sponsor-and-funding-ssot.md,273,md-link,"../../mx-maxine-lives/businesses/the-gathering/sponsorship-pitch.md","resolved=mx-canon/mx-maxine-lives/businesses/the-gathering/sponsorship-pitch.md"
HIGH,mx-canon/ssot/papers/sponsor-and-funding-ssot.md,291,md-link,"../../mx-maxine-lives/businesses/the-gathering/sponsorship-pitch.md","resolved=mx-canon/mx-maxine-lives/businesses/the-gathering/sponsorship-pitch.md"
HIGH,mx-canon/ssot/papers/sponsor-and-funding-ssot.md,291,md-link,"../../mx-maxine-lives/businesses/the-gathering/sponsorship-pitch.md","resolved=mx-canon/mx-maxine-lives/businesses/the-gathering/sponsorship-pitch.md"
HIGH,mx-canon/ssot/papers/sponsor-and-funding-ssot.md,303,backtick-path,"mx-canon/mx-maxine-lives/businesses/README.md","resolved=mx-canon/ssot/papers/mx-canon/mx-maxine-lives/businesses/README.md"
HIGH,mx-canon/ssot/papers/sponsor-and-funding-ssot.md,304,backtick-path,"mx-canon/mx-maxine-lives/businesses/the-gathering/sponsor-pitch.cog.md","resolved=mx-canon/ssot/papers/mx-canon/mx-maxine-lives/businesses/the-gathering/sponsor-pitch.cog.md"
HIGH,mx-canon/ssot/papers/sponsor-and-funding-ssot.md,305,backtick-path,"mx-canon/mx-maxine-lives/businesses/the-gathering/messaging-ideas.md","resolved=mx-canon/ssot/papers/mx-canon/mx-maxine-lives/businesses/the-gathering/messaging-ideas.md"
HIGH,mx-canon/ssot/papers/sponsor-and-funding-ssot.md,306,backtick-path,"mx-canon/mx-maxine-lives/businesses/ddt-cognovamx/business-plan.md","resolved=mx-canon/ssot/papers/mx-canon/mx-maxine-lives/businesses/ddt-cognovamx/business-plan.md"
HIGH,mx-canon/ssot/papers/sponsor-and-funding-ssot.md,307,backtick-path,"mx-canon/mx-maxine-lives/businesses/ddt-cognovamx/funding-routes.md","resolved=mx-canon/ssot/papers/mx-canon/mx-maxine-lives/businesses/ddt-cognovamx/funding-routes.md"
HIGH,mx-canon/ssot/papers/sponsor-and-funding-ssot.md,308,backtick-path,"mx-canon/mx-maxine-lives/businesses/ddt-cognovamx/accreditation-programme.md","resolved=mx-canon/ssot/papers/mx-canon/mx-maxine-lives/businesses/ddt-cognovamx/accreditation-programme.md"
HIGH,mx-canon/ssot/papers/sponsor-and-funding-ssot.md,309,backtick-path,"mx-canon/mx-maxine-lives/businesses/ddt-cognovamx/agency-pilot-brief.md","resolved=mx-canon/ssot/papers/mx-canon/mx-maxine-lives/businesses/ddt-cognovamx/agency-pilot-brief.md"
HIGH,mx-canon/ssot/papers/sponsor-and-funding-ssot.md,310,backtick-path,"mx-canon/mx-maxine-lives/businesses/ddt-cognovamx/compliance-claims-plan.md","resolved=mx-canon/ssot/papers/mx-canon/mx-maxine-lives/businesses/ddt-cognovamx/compliance-claims-plan.md"
HIGH,mx-canon/ssot/papers/sponsor-and-funding-ssot.md,311,backtick-path,"mx-canon/mx-maxine-lives/businesses/ddt-cognovamx/faq.md","resolved=mx-canon/ssot/papers/mx-canon/mx-maxine-lives/businesses/ddt-cognovamx/faq.md"
HIGH,mx-canon/ssot/papers/sponsor-and-funding-ssot.md,312,backtick-path,"mx-canon/mx-maxine-lives/businesses/ddt-cognovamx/messaging-ideas.md","resolved=mx-canon/ssot/papers/mx-canon/mx-maxine-lives/businesses/ddt-cognovamx/messaging-ideas.md"
HIGH,mx-canon/ssot/papers/sponsor-and-funding-ssot.md,313,backtick-path,"mx-canon/mx-maxine-lives/businesses/maxine/pitch-bare-metal-ventures-2026.md","resolved=mx-canon/ssot/papers/mx-canon/mx-maxine-lives/businesses/maxine/pitch-bare-metal-ventures-2026.md"
HIGH,mx-canon/ssot/papers/sponsor-and-funding-ssot.md,314,backtick-path,"mx-canon/mx-maxine-lives/management/gathering-handover-audit.md","resolved=mx-canon/ssot/papers/mx-canon/mx-maxine-lives/management/gathering-handover-audit.md"
HIGH,mx-canon/ssot/papers/sponsor-and-funding-ssot.md,315,backtick-path,"mx-crm/contacts/jonathan-healey/jonathan-healey.cog.md","resolved=mx-canon/ssot/papers/mx-crm/contacts/jonathan-healey/jonathan-healey.cog.md"
HIGH,mx-canon/ssot/papers/sponsor-and-funding-ssot.md,316,backtick-path,"mx-canon/ssot/papers/reginald-vnext-prd.md","resolved=mx-canon/ssot/papers/mx-canon/ssot/papers/reginald-vnext-prd.md"
HIGH,mx-canon/ssot/principles.cog.md,95,backtick-path,"docs/reference/file.md","resolved=mx-canon/ssot/docs/reference/file.md"
HIGH,mx-canon/ssot/principles.cog.md,95,backtick-path,"../../docs/reference/file.md","resolved=docs/reference/file.md"
HIGH,mx-canon/ssot/principles.cog.md,191,backtick-path,"/css/style.css","resolved=css/style.css"
HIGH,mx-canon/ssot/principles.cog.md,191,backtick-path,"/js/app.js","resolved=js/app.js"
HIGH,mx-canon/ssot/principles.cog.md,351,backtick-path,"mx-canon/ssot/papers/geo-vs-mx.md","resolved=mx-canon/ssot/mx-canon/ssot/papers/geo-vs-mx.md"
HIGH,mx-canon/ssot/specifications/cog/cog-unified-spec.cog.md,28,md-link,"../../../mx-canon/mx-the-gathering/specifications/cog-unified-spec.cog.md","resolved=mx-canon/mx-canon/mx-the-gathering/specifications/cog-unified-spec.cog.md"
HIGH,mx-canon/ssot/specifications/cog/glossary.md,22,backtick-path,"datalake/knowledge/system/repo-vocabulary.md","resolved=mx-canon/ssot/specifications/cog/datalake/knowledge/system/repo-vocabulary.md"
HIGH,mx-canon/ssot/specifications/cog/glossary.md,23,backtick-path,"mx-canon/ssot/fields.cog.md","resolved=mx-canon/ssot/specifications/cog/mx-canon/ssot/fields.cog.md"
HIGH,mx-canon/ssot/specifications/cog/glossary.md,24,backtick-path,"mx-canon/mx-the-gathering/specifications/cog-unified-spec.cog.md","resolved=mx-canon/ssot/specifications/cog/mx-canon/mx-the-gathering/specifications/cog-unified-spec.cog.md"
HIGH,mx-canon/ssot/specifications/cog/identity-spec.md,23,backtick-path,"mx-canon/ssot/fields.cog.md","resolved=mx-canon/ssot/specifications/cog/mx-canon/ssot/fields.cog.md"
HIGH,mx-canon/ssot/specifications/cog/identity-spec.md,24,backtick-path,"scripts/cogs/who-is-maxine.cog.md","resolved=mx-canon/ssot/specifications/cog/scripts/cogs/who-is-maxine.cog.md"
HIGH,mx-canon/ssot/specifications/mx-compliance-conference.md,860,md-link,"./use-cases/conference-organisers.md","resolved=mx-canon/ssot/specifications/use-cases/conference-organisers.md"
HIGH,mx-canon/ssot/specifications/mx-compliance-markdown.md,421,md-link,"./related-document.md","resolved=mx-canon/ssot/specifications/related-document.md"
HIGH,mx-canon/ssot/specifications/mx-compliance-markdown.md,423,md-link,"../chapters/chapter-05.md#section-name","resolved=mx-canon/ssot/chapters/chapter-05.md"
HIGH,mx-canon/ssot/specifications/mx-compliance-markdown.md,449,md-link,"./images/diagram.png","resolved=mx-canon/ssot/specifications/images/diagram.png"
HIGH,mx-canon/ssot/specifications/mx-compliance-markdown.md,455,md-link,"./images/architecture.png","resolved=mx-canon/ssot/specifications/images/architecture.png"
HIGH,mx-canon/ssot/specifications/mx-compliance-markdown.md,727,md-link,"./related-one.md","resolved=mx-canon/ssot/specifications/related-one.md"
HIGH,mx-canon/ssot/specifications/mx-compliance-markdown.md,728,md-link,"./related-two.md","resolved=mx-canon/ssot/specifications/related-two.md"
HIGH,mx-canon/ssot/specifications/mx-compliance-markdown.md,869,md-link,"./docs/getting-started.md","resolved=mx-canon/ssot/specifications/docs/getting-started.md"
HIGH,mx-canon/ssot/specifications/mx-compliance-markdown.md,870,md-link,"./docs/configuration.md","resolved=mx-canon/ssot/specifications/docs/configuration.md"
HIGH,mx-canon/ssot/specifications/mx-compliance-markdown.md,871,md-link,"./docs/api-reference.md","resolved=mx-canon/ssot/specifications/docs/api-reference.md"
HIGH,mx-canon/ssot/specifications/mx-compliance-markdown.md,875,md-link,"./CONTRIBUTING.md","resolved=mx-canon/ssot/specifications/CONTRIBUTING.md"
HIGH,mx-canon/ssot/specifications/mx-compliance-markdown.md,879,md-link,"./LICENSE","resolved=mx-canon/ssot/specifications/LICENSE"
HIGH,mx-canon/ssot/specifications/mx-compliance-markdown.md,915,md-link,"../for-ai/writing-style.md","resolved=mx-canon/ssot/for-ai/writing-style.md"
HIGH,mx-canon/ssot/templates/copyright-and-attribution.md,80,backtick-path,"docs/structure/mx-gathering-business-plan-draft.md","resolved=mx-canon/ssot/templates/docs/structure/mx-gathering-business-plan-draft.md"
HIGH,mx-canon/ssot/templates/copyright-and-attribution.md,81,backtick-path,"docs/structure/mx-gathering-monetization-strategy.md","resolved=mx-canon/ssot/templates/docs/structure/mx-gathering-monetization-strategy.md"
HIGH,mx-canon/ssot/templates/copyright-and-attribution.md,82,backtick-path,"docs/structure/mx-gathering-intellectual-property-strategy.md","resolved=mx-canon/ssot/templates/docs/structure/mx-gathering-intellectual-property-strategy.md"
HIGH,mx-canon/ssot/templates/frontmatter-yaml-guide.md,23,backtick-path,"mx-canon/ssot/fields-data.yaml","resolved=mx-canon/ssot/templates/mx-canon/ssot/fields-data.yaml"
HIGH,mx-canon/ssot/templates/frontmatter.md,21,md-link,"../../datalake/manuscripts/mx-books/mx-appendices/appendix-m-index-of-metadata.md#24-book--manuscript-frontmatter-template","resolved=mx-canon/datalake/manuscripts/mx-books/mx-appendices/appendix-m-index-of-metadata.md"
HIGH,mx-canon/ssot/templates/frontmatter.md,23,md-link,"fields-data.yaml","resolved=mx-canon/ssot/templates/fields-data.yaml"
HIGH,mx-canon/ssot/templates/frontmatter.md,23,md-link,"fields-data-carriers.yaml","resolved=mx-canon/ssot/templates/fields-data-carriers.yaml"
HIGH,mx-canon/ssot/templates/frontmatter.md,23,md-link,"cognovamx-fields.yaml","resolved=mx-canon/ssot/templates/cognovamx-fields.yaml"
HIGH,mx-canon/ssot/templates/frontmatter.md,137,md-link,"field-triage-rubric.cog.md","resolved=mx-canon/ssot/templates/field-triage-rubric.cog.md"
HIGH,mx-canon/ssot/templates/frontmatter.md,145,backtick-path,".claude/hooks/pre-write-readonly.sh","resolved=mx-canon/ssot/templates/.claude/hooks/pre-write-readonly.sh"
HIGH,mx-canon/ssot/templates/manual-multilingual.cog.md,144,backtick-path,"/xx/filename.html","resolved=xx/filename.html"
HIGH,mx-canon/ssot/templates/manual-multilingual.cog.md,145,backtick-path,"/xx/filename.html","resolved=xx/filename.html"
HIGH,mx-canon/ssot/templates/manual-multilingual.cog.md,248,backtick-path,"mx-canon/mx-the-gathering/reference-implementations/_tools/generate-multilingual.js","resolved=mx-canon/ssot/templates/mx-canon/mx-the-gathering/reference-implementations/_tools/generate-multilingual.js"
HIGH,mx-canon/ssot/templates/maxine-lives/product/cog.md,148,md-link,"other-cog.md","resolved=mx-canon/ssot/templates/maxine-lives/product/other-cog.md"
HIGH,mx-canon/ssot/templates/maxine-lives/product/document.md,91,md-link,"link","resolved=mx-canon/ssot/templates/maxine-lives/product/link"
HIGH,mx-canon/ssot/templates/maxine-lives/product/document.md,92,md-link,"url","resolved=mx-canon/ssot/templates/maxine-lives/product/url"
HIGH,mx-canon/ssot/templates/maxine-lives/product/folder-readme.md,44,md-link,"filename.md","resolved=mx-canon/ssot/templates/maxine-lives/product/filename.md"
HIGH,mx-canon/ssot/templates/maxine-lives/product/identity.md,46,md-link,"url","resolved=mx-canon/ssot/templates/maxine-lives/product/url"
HIGH,mx-canon/ssot/templates/maxine-lives/product/identity.md,47,md-link,"url","resolved=mx-canon/ssot/templates/maxine-lives/product/url"
HIGH,mx-canon/ssot/templates/mx-shared-gathering-draft.md,23,backtick-path,"mx-shared-gathering/README.md","resolved=mx-canon/ssot/templates/mx-shared-gathering/README.md"
HIGH,mx-canon/ssot/templates/mx-shared-gathering-draft.md,36,backtick-path,"mx-shared-gathering/README.md","resolved=mx-canon/ssot/templates/mx-shared-gathering/README.md"
HIGH,mx-canon/ssot/templates/mx-shared-gathering-draft.md,110,backtick-path,"mx-shared-gathering/README.md","resolved=mx-canon/ssot/templates/mx-shared-gathering/README.md"
HIGH,mx-canon/ssot/templates/README.md,26,backtick-path,"mx-outputs/mx-site/blog/_template.html","resolved=mx-canon/ssot/templates/mx-outputs/mx-site/blog/_template.html"
HIGH,mx-canon/ssot/writing-guides/carrier-format-metadata.md,26,backtick-path,"mx-canon/ssot/fields-data.yaml","resolved=mx-canon/ssot/writing-guides/mx-canon/ssot/fields-data.yaml"
HIGH,mx-canon/ssot/writing-guides/context-preserving-references-guide.md,30,md-link,"../../../path/to/file.md","resolved=path/to/file.md"
HIGH,mx-canon/ssot/writing-guides/context-preserving-references-guide.md,45,md-link,"relative/path/file.md","resolved=mx-canon/ssot/writing-guides/relative/path/file.md"
HIGH,mx-canon/ssot/writing-guides/context-preserving-references-guide.md,81,md-link,"datalake/knowledge/system/repo-philosophy.md","resolved=mx-canon/ssot/writing-guides/datalake/knowledge/system/repo-philosophy.md"
HIGH,mx-canon/ssot/writing-guides/context-preserving-references-guide.md,94,md-link,"CONTRIBUTING.md","resolved=mx-canon/ssot/writing-guides/CONTRIBUTING.md"
HIGH,mx-canon/ssot/writing-guides/context-preserving-references-guide.md,103,md-link,"manuscripts/chapter-01.md","resolved=mx-canon/ssot/writing-guides/manuscripts/chapter-01.md"
HIGH,mx-canon/ssot/writing-guides/context-preserving-references-guide.md,136,md-link,"rel-path","resolved=mx-canon/ssot/writing-guides/rel-path"
HIGH,mx-canon/ssot/writing-guides/context-preserving-references-guide.md,148,md-link,"path","resolved=mx-canon/ssot/writing-guides/path"
HIGH,mx-canon/ssot/writing-guides/context-preserving-references-guide.md,197,md-link,"datalake/manuscripts/mx-books/mx-protocols/chapter-01.md","resolved=mx-canon/ssot/writing-guides/datalake/manuscripts/mx-books/mx-protocols/chapter-01.md"
HIGH,mx-canon/ssot/writing-guides/context-preserving-references-guide.md,208,md-link,"path/file.md","resolved=mx-canon/ssot/writing-guides/path/file.md"
HIGH,mx-canon/ssot/writing-guides/context-preserving-references-guide.md,214,md-link,"path/file.md","resolved=mx-canon/ssot/writing-guides/path/file.md"
HIGH,mx-canon/ssot/writing-guides/context-preserving-references-guide.md,229,md-link,"mx-principles-for-repos.md#5-context-preserving-references","resolved=mx-canon/ssot/writing-guides/mx-principles-for-repos.md"
HIGH,mx-canon/ssot/writing-guides/context-preserving-references-guide.md,231,md-link,"../structure/context-preserving-refs-implementation-plan.md","resolved=mx-canon/ssot/structure/context-preserving-refs-implementation-plan.md"
HIGH,mx-canon/ssot/writing-guides/executable-documentation-guide.md,309,backtick-path,"src/api/routes/auth.js","resolved=mx-canon/ssot/writing-guides/src/api/routes/auth.js"
HIGH,mx-canon/ssot/writing-guides/executable-documentation-guide.md,964,md-link,"../../../principles.cog.md#principle-7","resolved=principles.cog.md"
HIGH,mx-canon/ssot/writing-guides/executable-documentation-guide.md,965,md-link,"mx-principles-for-repos.md","resolved=mx-canon/ssot/writing-guides/mx-principles-for-repos.md"
HIGH,mx-canon/ssot/writing-guides/executable-documentation-guide.md,966,md-link,"../../../CLAUDE.base.md","resolved=CLAUDE.base.md"
HIGH,mx-canon/ssot/writing-guides/markdown-standards.md,66,md-link,"yaml-frontmatter-template.md","resolved=mx-canon/ssot/writing-guides/yaml-frontmatter-template.md"
HIGH,mx-canon/ssot/writing-guides/mx-onboarding-guide.md,226,backtick-path,"/scripts/.mx.effective.yaml","resolved=scripts/.mx.effective.yaml"
HIGH,mx-canon/ssot/writing-guides/mx-onboarding-guide.md,362,backtick-path,"scripts/mx/mx-effective.js","resolved=mx-canon/ssot/writing-guides/scripts/mx/mx-effective.js"
HIGH,mx-canon/ssot/writing-guides/mx-onboarding-guide.md,389,backtick-path,"scripts/mx/onboard-repo.sh","resolved=mx-canon/ssot/writing-guides/scripts/mx/onboard-repo.sh"
HIGH,mx-canon/ssot/writing-guides/mx-onboarding-guide.md,406,md-link,"../../../../scripts/mx/onboard-repo.sh","resolved=../scripts/mx/onboard-repo.sh"
HIGH,mx-canon/ssot/writing-guides/mx-onboarding-guide.md,407,md-link,"../../../../scripts/mx/mx-effective.js","resolved=../scripts/mx/mx-effective.js"
HIGH,mx-canon/ssot/writing-guides/mx-yaml-md-guide.md,25,backtick-path,"mx-canon/ssot/fields-data.yaml","resolved=mx-canon/ssot/writing-guides/mx-canon/ssot/fields-data.yaml"
HIGH,mx-canon/ssot/writing-guides/writing-style.md,109,backtick-path,"datalake/manuscripts/mx-books/mx-protocols/Glossary.md","resolved=mx-canon/ssot/writing-guides/datalake/manuscripts/mx-books/mx-protocols/Glossary.md"
HIGH,mx-canon/ssot/writing-guides/writing-style.md,130,backtick-path,"mx-reginald/audit/scripts/rewrite-report.js","resolved=mx-canon/ssot/writing-guides/mx-reginald/audit/scripts/rewrite-report.js"
